pole_id,lon,lat
366,127.57707179227688,37.72101878813277
367,127.57653141424404,37.7208333684118
368,127.57600601421812,37.72065306363102
369,127.57547227612363,37.72046996179276
370,127.57496950014928,37.720297378806286
371,127.57445411718732,37.72012059546753
372,127.573933809447,37.71994227355847
373,127.57340994412152,37.7197695014618
374,127.57287592476446,37.71958025170974
375,127.57233396269812,37.71939760348771
376,127.5717986139308,37.719217849864926
377,127.5712606601146,37.71903089598237
378,127.5707480710954,37.71885064973752
379,127.57021740836169,37.71866652103007
380,127.56968025948957,37.71848939696137
381,127.5691569923328,37.71830758193134
382,127.56864300471968,37.71812898803878
383,127.56812502533899,37.71794900398537
384,127.56759966683036,37.71776830689145
385,127.56708725723884,37.717592439098254
386,127.5665481005909,37.71740738793432
387,127.56602999328254,37.717229554171766
388,127.56550563683663,37.71704956942699
389,127.56499760791142,37.71687518601297
390,127.56445650457856,37.716689444505306
391,127.56392446370052,37.71650680587658
392,127.56340504873224,37.716328498262754
393,127.56286807140266,37.71614416345481
394,127.56236823589252,37.71597258926382
395,127.56184963550083,37.715794516667486
396,127.56134393443455,37.71562091430621
397,127.56083988879195,37.71544791395826
398,127.56031941626108,37.71526926533536
399,127.55978204707466,37.71508470636326
400,127.55924996935401,37.71490205824913
401,127.72504887246129,37.750123180775645
402,127.72392424525246,37.75001598973307
403,127.74522953063148,37.75843275293734
404,127.74579220843924,37.758571262086186
405,127.74634355964793,37.75870976995097
406,127.74689919616848,37.758849576771325
407,127.74743404342166,37.75898701933768
408,127.74798941509682,37.759123702538034
409,127.74853589224853,37.759257119513485
410,127.74908089576476,37.75938941833438
411,127.74962435033584,37.75952515294413
412,127.71162978321314,37.75000165155781
413,127.71218863556437,37.750050091048095
414,127.71275892345528,37.75009146872228
415,127.71331236749698,37.75013223862037
416,127.7499879626503,37.759505661977926
417,127.74942563757172,37.75937272600861
418,127.7488776974562,37.759243187650846
419,127.74833637208872,37.759093933030805
420,127.74779254484478,37.75895888742178
421,127.74726816375723,37.758828317140846
422,127.74674073032,37.75869903436983
423,127.74618805016662,37.758561327370074
424,127.74564603561863,37.75842814024896
425,127.74535905187896,37.75832953316076
426,127.74590368756309,37.75843998056604
427,127.74645726283046,37.75854201914412
428,127.74701024873772,37.75864095381184
429,127.7475410329422,37.75874702332182
430,127.74808624928296,37.758858955328726
431,127.7486508132039,37.75898980138647
432,127.74921438281937,37.7591208400742
433,127.74976813613368,37.759262315766655
434,127.74994693915323,37.75919877473489
435,127.74939303481008,37.7590701438815
436,127.7488655238169,37.75893662218154
437,127.74832088207492,37.7588022720868
438,127.74775173260313,37.75868265774246
439,127.7471818096416,37.75856892897468
440,127.7466509342188,37.758471469542
441,127.74611922695556,37.758373695076
442,127.74556857503336,37.7582657149807
443,127.71315362980384,37.750019264914165
444,127.71313002151724,37.750003942171816
445,127.71460269922032,37.75001351425275
446,127.74498546927661,37.75837235720196
447,127.72526682975057,37.75334141090807
448,127.72537142451041,37.75332444882898
449,127.72591955913228,37.753197628597285
450,127.72647607074688,37.75316864193445
451,127.7270267403174,37.75326183840178
452,127.72699665709186,37.7531685410784
453,127.72642272791963,37.75309337763422
454,127.7258741395698,37.753138978387646
455,127.72537343003015,37.75323509237696
456,127.72569299372005,37.75287751644482
