¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),±‚ø¬ QC«√∑°±◊,∞≠ºˆ∑Æ(mm),∞≠ºˆ∑Æ QC«√∑°±◊,«≥º”(m/s),«≥º” QC«√∑°±◊,«≥«‚(16πÊ¿ß),«≥«‚ QC«√∑°±◊,Ω¿µµ(%),Ω¿µµ QC«√∑°±◊,¡ı±‚æ–(hPa),¿ÃΩΩ¡°ø¬µµ(°∆C),«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,¿œ¡∂(hr),¿œ¡∂ QC«√∑°±◊,¿œªÁ(MJ/m2),¿œªÁ QC«√∑°±◊,¿˚º≥(cm),3Ω√∞£Ω≈¿˚º≥(cm),¿¸øÓ∑Æ(10∫–¿ß),¡ﬂ«œ√˛øÓ∑Æ(10∫–¿ß),øÓ«¸(øÓ«¸æ‡æÓ),√÷¿˙øÓ∞Ì(100m ),Ω√¡§(10m),¡ˆ∏ÈªÛ≈¬(¡ˆ∏ÈªÛ≈¬ƒ⁄µÂ),«ˆªÛπ¯»£(±π≥ªΩƒ),¡ˆ∏Èø¬µµ(°∆C),¡ˆ∏Èø¬µµ QC«√∑°±◊,5cm ¡ˆ¡ﬂø¬µµ(°∆C),10cm ¡ˆ¡ﬂø¬µµ(°∆C),20cm ¡ˆ¡ﬂø¬µµ(°∆C),30cm ¡ˆ¡ﬂø¬µµ(°∆C)
101,√·√µ,2025-03-15 18:00,12.1,,,,4,,50,,39,,5.5,-1.4,1009.5,,1018.7,,0,,.3,,,,8,6,,22,3451,,,9,,9.6,8.2,5.6,.4
101,√·√µ,2025-03-15 19:00,10.1,,,,3.5,,50,,47,,5.8,-.7,1009.8,,1019,,0,,.02,,,,9,7,,23,4996,,,7,,8.8,7.8,5.7,.5
101,√·√µ,2025-03-15 20:00,9,,,,3.8,,50,,51,,5.8,-.6,1010.4,,1019.7,,,9,,9,,,9,2,,18,4976,,,5.7,,8.1,7.4,5.8,.7
101,√·√µ,2025-03-15 21:00,8.5,,,,2.8,,50,,53,,5.9,-.5,1010.6,,1019.9,,,9,,9,,,10,7,,19,4861,,,5.7,,7.5,7,5.7,1
101,√·√µ,2025-03-15 22:00,8.2,,,,1.5,,50,,55,,6,-.3,1010.6,,1019.9,,,9,,9,,,10,10,,19,4819,,,5.4,,7.1,6.7,5.6,1.5
101,√·√µ,2025-03-15 23:00,7.8,,,,1.6,,50,,57,,6,-.2,1010.3,,1019.6,,,9,,9,,,10,10,,18,4877,,,5.2,,6.7,6.4,5.4,1.8
101,√·√µ,2025-03-16 00:00,7.4,,,,1.4,,50,,59,,6.1,-.1,1009.8,,1019.1,,,9,,9,,,10,10,,,4801,,,5.1,,6.4,6.2,5.3,2.2
101,√·√µ,2025-03-16 01:00,7.1,,,,1,,20,,61,,6.1,0,1009.2,,1018.5,,,9,,9,,,10,6,,12,4551,,,4.9,,6.1,6,5.2,2.5
101,√·√µ,2025-03-16 02:00,6.5,,,,.7,,320,,65,,6.2,.3,1008.5,,1017.8,,,9,,9,,,10,2,,16,4293,,,4.5,,5.8,5.7,5,2.7
101,√·√µ,2025-03-16 03:00,6.1,,,,2,,320,,72,,6.8,1.4,1007.4,,1016.7,,,9,,9,,,10,10,,15,3634,,,4.4,,5.6,5.5,4.9,2.8
101,√·√µ,2025-03-16 04:00,5.5,,,,1.9,,320,,79,,7.1,2.1,1006.4,,1015.8,,,9,,9,,,10,5,,14,3360,,,4.2,,5.4,5.3,4.8,2.9
101,√·√µ,2025-03-16 05:00,5,,,,2.3,,320,,85,,7.4,2.6,1006.1,,1015.5,,,9,,9,,,10,6,,10,1254,,,4,,5.2,5.2,4.6,2.9
101,√·√µ,2025-03-16 06:00,4.4,,.5,,2,,290,,90,,7.5,2.8,1005.4,,1014.8,,,9,,9,,,10,8,,6,565,,,4,,5,5,4.6,3
101,√·√µ,2025-03-16 07:00,4.4,,,9,.9,,20,,91,,7.6,3,1004.9,,1014.3,,0,,0,,,,10,9,,4,682,,,4,,4.9,4.8,4.5,3
101,√·√µ,2025-03-16 08:00,4.1,,,9,.5,,50,,88,,7.2,2.2,1004.4,,1013.8,,0,,.02,,,,10,8,,3,728,,,4,,4.7,4.8,4.4,3.1
101,√·√µ,2025-03-16 09:00,4,,2.8,,1.7,,290,,91,,7.4,2.6,1003.8,,1013.2,,0,,.11,,,,10,5,,2,687,,,4.6,,4.7,4.6,4.3,3.1
101,√·√µ,2025-03-16 10:00,4.2,,,9,1,,250,,90,,7.4,2.7,1003.4,,1012.8,,0,,.27,,,,9,5,,3,1063,,,5.5,,4.8,4.8,4.3,3.1
101,√·√µ,2025-03-16 11:00,4.3,,,9,.7,,200,,90,,7.4,2.7,1002.9,,1012.3,,0,,.25,,,,10,5,,4,1511,,,5.6,,4.9,4.9,4.2,3.1
101,√·√µ,2025-03-16 12:00,3.9,,2,,2.4,,20,,89,,7.2,2.2,1002.4,,1011.8,,0,,.34,,,,10,4,,3,2985,,,6.1,,5,4.9,4.2,3.2
101,√·√µ,2025-03-16 13:00,3.7,,,9,.9,,270,,88,,7,1.8,1001.8,,1011.2,,0,,.22,,,,10,6,,5,1732,,,5.6,,5.1,4.9,4.3,3.2
101,√·√µ,2025-03-16 14:00,5.1,,,9,3,,250,,73,,6.4,.6,1001.2,,1010.5,,0,,.49,,,,10,3,,9,2444,,,8.1,,5.2,5,4.4,3.3
101,√·√µ,2025-03-16 15:00,4.5,,.5,,3.6,,270,,61,,5.2,-2.3,1001.1,,1010.4,,.2,,.84,,,,9,5,,10,2032,,,7,,5.5,5.3,4.4,3.3
101,√·√µ,2025-03-16 16:00,5.5,,,9,3.7,,250,,56,,5.1,-2.5,1000.9,,1010.2,,.1,,.9,,,,8,2,,15,2595,,,8.5,,5.6,5.5,4.5,3.3
101,√·√µ,2025-03-16 17:00,5.8,,,9,4,,270,,45,,4.2,-5.2,1000.6,,1009.9,,1,,1.52,,,,7,6,,20,2642,,,8.8,,6.2,5.9,4.7,3.4
101,√·√µ,2025-03-16 18:00,3.8,,,9,4.2,,270,,56,,4.5,-4.1,1001.4,,1010.8,,.1,,.4,,,,7,5,,16,2333,,,4.9,,6,5.8,4.7,3.5
101,√·√µ,2025-03-16 19:00,2.9,,,9,3.4,,290,,64,,4.8,-3.2,1002.2,,1011.6,,0,,.04,,,,8,2,,12,2017,,,3.5,,5.6,5.5,4.7,3.5
101,√·√µ,2025-03-16 20:00,1.8,,,9,3.9,,290,,74,,5.2,-2.3,1003.1,,1012.6,,,9,,9,,,10,5,,10,1839,,,2.7,,5.3,5.2,4.7,3.6
101,√·√µ,2025-03-16 21:00,1.2,,,9,2.2,,320,,75,,5,-2.7,1003.7,,1013.2,,,9,,9,,,9,1,,13,1904,,,2.2,,4.9,4.9,4.6,3.6
101,√·√µ,2025-03-16 22:00,1.4,,,9,3,,230,,70,,4.8,-3.4,1003.9,,1013.4,,,9,,9,,,8,1,,11,2364,,,1.6,,4.5,4.6,4.5,3.7
101,√·√µ,2025-03-16 23:00,1,,,9,2.4,,230,,75,,4.9,-2.9,1004.1,,1013.6,,,9,,9,,,8,1,,11,2184,,,1,,4.2,4.3,4.4,3.7
101,√·√µ,2025-03-17 00:00,.6,,,9,.2,,0,,75,,4.8,-3.3,1004.4,,1013.9,,,9,,9,,,7,5,,,2257,,,.8,,3.8,4,4.2,3.7
101,√·√µ,2025-03-17 01:00,.6,,,,1.4,,270,,69,,4.4,-4.4,1004.9,,1014.4,,,9,,9,,,10,0,,,2568,,,.9,,3.5,3.8,4,3.7
101,√·√µ,2025-03-17 02:00,.7,,,,1.1,,270,,67,,4.3,-4.7,1005.2,,1014.7,,,9,,9,,,10,2,,16,2738,,,.7,,3.4,3.5,3.9,3.7
101,√·√µ,2025-03-17 03:00,.5,,,,1.4,,320,,67,,4.2,-4.9,1005.4,,1014.9,,,9,,9,,,6,6,,24,3108,,,0,,3.1,3.3,3.7,3.6
101,√·√µ,2025-03-17 04:00,-.6,,,,.8,,110,,76,,4.4,-4.3,1005.6,,1015.2,,,9,,9,,,2,2,,26,2871,,,-.1,,2.7,3,3.5,3.6
101,√·√µ,2025-03-17 05:00,-1.4,,,,.7,,70,,83,,4.6,-3.9,1005.9,,1015.5,,,9,,9,,,4,4,,12,2251,,,-.3,,2.3,2.6,3.3,3.5
101,√·√µ,2025-03-17 06:00,-1,,,,.6,,90,,79,,4.5,-4.1,1006.4,,1016,,,9,,9,,,9,5,,13,2521,,,-.2,,2,2.3,3.2,3.4
101,√·√µ,2025-03-17 07:00,-.4,,,,1.2,,180,,71,,4.2,-5,1007.4,,1017,,0,,0,,,,9,5,,13,2718,,,-.2,,1.9,2.3,3,3.3
101,√·√µ,2025-03-17 08:00,-.1,,,,1.1,,180,,69,,4.2,-5.1,1007.8,,1017.4,,0,,.14,,,,7,7,,11,2851,,,-.2,,1.8,2.2,2.9,3.3
101,√·√µ,2025-03-17 09:00,2.3,,,,.8,,70,,56,,4.1,-5.5,1008.2,,1017.7,,1,,1.15,,,,7,3,,14,3201,,,3.2,,2.2,2.5,2.8,3.3
101,√·√µ,2025-03-17 10:00,3,,,,2.8,,200,,50,,3.8,-6.4,1008.3,,1017.8,,1,,1.8,,,,8,5,,12,3959,,,10.7,,3,3,2.8,3.2
101,√·√µ,2025-03-17 11:00,3.6,,,,2.7,,230,,42,,3.3,-8.1,1008.2,,1017.6,,.6,,1.84,,,,8,5,,13,4279,,,11.2,,3.8,3.8,2.9,3.1
101,√·√µ,2025-03-17 12:00,4.9,,,,3.8,,200,,30,,2.6,-11.2,1007.7,,1017.1,,1,,2.59,,,,8,0,,,4850,,,15.1,,4.9,4.7,3.2,3.1
101,√·√µ,2025-03-17 13:00,4.7,,,,4.3,,200,,26,,2.2,-13.2,1007.5,,1016.9,,.6,,2.15,,,,9,0,,,4655,,,12.2,,5.7,5.6,3.5,3.1
101,√·√µ,2025-03-17 14:00,5.6,,,,4.1,,180,,22,,2,-14.5,1006.8,,1016.2,,.7,,2.02,,,,7,0,,,4952,,,13.2,,6.3,6.1,4,3.2
101,√·√µ,2025-03-17 15:00,7.2,,,,2.7,,250,,21,,2.1,-13.7,1005.8,,1015.1,,1,,2.16,,,,8,0,,,4987,,,14.7,,7.1,6.7,4.4,3.3
101,√·√µ,2025-03-17 16:00,6.7,,,,3.8,,230,,21,,2.1,-14.1,1005.5,,1014.8,,1,,1.81,,,,7,1,,,4885,,,11.5,,7.7,7.2,4.9,3.5
101,√·√µ,2025-03-17 17:00,6.4,,,,3.6,,230,,23,,2.2,-13.2,1005.5,,1014.8,,1,,1.24,,,,7,0,,,4741,,,8.1,,7.8,7.4,5.2,3.7
101,√·√µ,2025-03-17 18:00,5.3,,,,3.6,,250,,27,,2.4,-12.2,1005.7,,1015.1,,.1,,.37,,,,6,0,,,4072,,,5.2,,7.4,7.1,5.4,3.9
101,√·√µ,2025-03-17 19:00,4.4,,,,3.3,,230,,32,,2.7,-10.8,1006.4,,1015.8,,0,,.04,,,,6,1,,18,3899,,,2.7,,6.8,6.6,5.5,4
101,√·√µ,2025-03-17 20:00,3.6,,,,3.8,,250,,39,,3.1,-9,1007.5,,1016.9,,,9,,9,,,8,3,,22,4037,,,1.8,,6.1,6.1,5.5,4.1
101,√·√µ,2025-03-17 21:00,2.6,,,,.3,,0,,43,,3.2,-8.7,1007.5,,1017,,,9,,9,,,6,1,,19,3582,,,1.3,,5.5,5.6,5.4,4.3
101,√·√µ,2025-03-17 22:00,1.8,,,,.9,,50,,49,,3.4,-7.8,1007.1,,1016.6,,,9,,9,,,8,3,,28,3418,,,.5,,4.9,5.1,5.1,4.4
101,√·√µ,2025-03-17 23:00,1,,,,.6,,320,,57,,3.8,-6.5,1006.6,,1016.1,,,9,,9,,,10,3,,17,2870,,,.7,,4.4,4.6,4.9,4.3
101,√·√µ,2025-03-18 00:00,.8,,,,.4,,0,,62,,4,-5.6,1005.7,,1015.2,,,9,,9,,,10,2,,,2895,,,1,,4.1,4.3,4.7,4.3
101,√·√µ,2025-03-18 01:00,1.4,,,,1.5,,50,,57,,3.8,-6.2,1004.9,,1014.4,,,9,,9,,,10,4,,10,3389,,,1,,3.9,4.1,4.5,4.3
101,√·√µ,2025-03-18 02:00,.8,,,,1.2,,270,,76,,4.9,-2.9,1004.5,,1014,,,9,,9,,,10,3,,2,198,,,.5,,3.7,3.9,4.3,4.3
101,√·√µ,2025-03-18 03:00,-.4,,.4,,.7,,270,,91,,5.4,-1.6,1004.2,,1013.8,,,9,,9,.5,,10,2,,,126,,,.1,,3.5,3.7,4.1,4.2
101,√·√µ,2025-03-18 04:00,-.8,,,9,1.2,,320,,93,,5.4,-1.7,1003.7,,1013.3,,,9,,9,2.7,,10,6,,,84,,,.4,,3.3,3.6,4,4.1
101,√·√µ,2025-03-18 05:00,-.9,,,9,1.1,,290,,94,,5.4,-1.7,1003.4,,1013,,,9,,9,4.5,,9,6,,,118,,,.5,,3.2,3.4,3.8,4
101,√·√µ,2025-03-18 06:00,-.8,,2.6,,2,,20,,92,,5.3,-1.9,1002.9,,1012.5,,,9,,9,6.5,,10,2,,1,351,,,.6,,3.1,3.3,3.7,4
101,√·√µ,2025-03-18 07:00,-.5,,,9,1.4,,50,,90,,5.3,-1.9,1003.1,,1012.6,,0,,0,,6.5,,10,2,,3,350,,,.6,,3.1,3.3,3.6,3.9
101,√·√µ,2025-03-18 08:00,-.7,,,9,1.2,,340,,94,,5.5,-1.5,1003.3,,1012.9,,0,,.03,,8.4,,10,2,,1,112,,,.5,,3,3.2,3.5,3.8
101,√·√µ,2025-03-18 09:00,.2,,1.4,,1.5,,290,,88,,5.5,-1.5,1003.5,,1013,,0,,.19,,8,,7,5,,4,1012,,,.6,,3,3.2,3.5,3.8
101,√·√µ,2025-03-18 10:00,1.7,,,9,1.5,,320,,79,,5.5,-1.5,1003.7,,1013.2,,.2,,.59,,6.2,,8,3,,3,2750,,,.6,,3.1,3.2,3.4,3.8
101,√·√µ,2025-03-18 11:00,1,,,9,.5,,50,,88,,5.8,-.7,1004,,1013.5,,0,,.79,,5.4,,7,3,,2,191,,,.5,,3,3.2,3.3,3.7
101,√·√µ,2025-03-18 12:00,2.7,,1,,2.1,,320,,79,,5.9,-.5,1004,,1013.4,,0,,1.71,,2.3,,8,2,,3,1332,,,3.3,,3.3,3.3,3.4,3.7
101,√·√µ,2025-03-18 13:00,2.7,,,9,1.4,,360,,82,,6.1,0,1004,,1013.4,,0,,1.44,,.5,,9,6,,4,700,,,7.9,,3.5,3.4,3.4,3.6
101,√·√µ,2025-03-18 14:00,2,,,9,2.2,,290,,87,,6.1,0,1004.4,,1013.9,,0,,.62,,.2,,9,2,,3,1469,,,6.5,,3.5,3.4,3.3,3.6
101,√·√µ,2025-03-18 15:00,4,,.5,,3.6,,340,,61,,5,-2.8,1004.8,,1014.2,,.3,,1.51,,,,8,2,,9,5000,,,9.8,,4.2,3.7,3.4,3.5
101,√·√µ,2025-03-18 16:00,3.9,,,9,2.2,,250,,56,,4.5,-4,1005.7,,1015.1,,0,,.5,,,,9,8,,12,5000,,,5.7,,4.4,4,3.5,3.6
101,√·√µ,2025-03-18 17:00,3.8,,,9,2.8,,50,,57,,4.6,-3.9,1006.7,,1016.1,,.1,,.55,,,,7,3,,7,5000,,,5.7,,4.5,4.1,3.7,3.6
101,√·√µ,2025-03-18 18:00,3.7,,,9,3.2,,50,,59,,4.7,-3.5,1007.6,,1017,,.9,,.63,,,,7,6,,11,5000,,,4.7,,4.7,4.3,3.8,3.6
101,√·√µ,2025-03-18 19:00,2.3,,,9,2.2,,20,,62,,4.5,-4.2,1008.5,,1018,,.3,,.08,,,,2,1,,76,5000,,,1.4,,4.3,4.1,3.8,3.6
101,√·√µ,2025-03-18 20:00,1.9,,,9,1.2,,20,,66,,4.6,-3.7,1010.1,,1019.6,,,9,,9,,,7,7,,12,4776,,,1.6,,3.8,3.8,3.8,3.7
101,√·√µ,2025-03-18 21:00,1.4,,,9,.7,,50,,74,,5,-2.7,1011.1,,1020.7,,,9,,9,,,7,2,,16,4427,,,.4,,3.5,3.5,3.7,3.7
101,√·√µ,2025-03-18 22:00,.2,,,9,.4,,0,,80,,5,-2.8,1011.9,,1021.5,,,9,,9,,,6,1,,19,4288,,,0,,3.1,3.2,3.6,3.7
101,√·√µ,2025-03-18 23:00,-.4,,,9,.5,,20,,81,,4.8,-3.2,1012.4,,1022,,,9,,9,,,5,5,,14,4419,,,0,,2.7,2.9,3.5,3.7
101,√·√µ,2025-03-19 00:00,-.9,,,9,.3,,0,,85,,4.9,-3.1,1012.7,,1022.3,,,9,,9,,,5,1,,,3684,,,-.2,,2.3,2.6,3.3,3.6
101,√·√µ,2025-03-19 01:00,-1.6,,,,.9,,140,,85,,4.6,-3.7,1013,,1022.7,,,9,,9,,,2,2,,27,3574,,,-.9,,2,2.4,3.2,3.6
101,√·√µ,2025-03-19 02:00,-2.3,,,,.1,,0,,87,,4.5,-4.1,1013.2,,1022.9,,,9,,9,,,5,5,,23,3375,,,-1.3,,1.7,2,2.8,3.5
101,√·√µ,2025-03-19 03:00,-3.1,,,,.1,,0,,91,,4.4,-4.3,1013.1,,1022.8,,,9,,9,,,0,0,,,2539,,,-1.6,,1.4,1.7,2.7,3.4
101,√·√µ,2025-03-19 04:00,-3.4,,,,.5,,90,,92,,4.4,-4.5,1013.4,,1023.1,,,9,,9,,,0,0,,,1770,,,-1.9,,1.2,1.5,2.5,3.4
101,√·√µ,2025-03-19 05:00,-3.8,,,,.5,,90,,93,,4.3,-4.7,1013.7,,1023.5,,,9,,9,,,0,0,,,2164,,,-2.1,,1.1,1.4,2.3,3.3
101,√·√µ,2025-03-19 06:00,-4.3,,,,.1,,0,,93,,4.2,-5.2,1014.1,,1023.9,,,9,,9,,,0,0,,,1860,,,-2.2,,1,1.3,2.3,3.2
101,√·√µ,2025-03-19 07:00,-4.5,,,,.6,,110,,95,,4.2,-5.1,1014.6,,1024.4,,0,,.01,,,,0,0,,,1633,,,-2.2,,.8,1.1,2.2,3.2
101,√·√µ,2025-03-19 08:00,-2.9,,,,.5,,70,,93,,4.6,-3.8,1015.1,,1024.8,,.3,,.27,,,,0,0,,,1651,,,-.8,,.9,1.2,2.2,3.1
101,√·√µ,2025-03-19 09:00,-.8,,,,.4,,0,,86,,5,-2.8,1015.3,,1025,,1,,1.01,,,,0,0,,,2186,,,.3,,1.2,1.4,2.2,3.1
101,√·√µ,2025-03-19 10:00,2,,,,1.5,,200,,58,,4.1,-5.4,1015.2,,1024.8,,1,,1.97,,,,0,0,,,2407,,,3.4,,1.4,1.6,2.1,3
101,√·√µ,2025-03-19 11:00,4,,,,2.9,,230,,36,,2.9,-9.7,1014.8,,1024.3,,1,,2.55,,,,1,0,,,3111,,,11.5,,1.7,2,2.2,3
101,√·√µ,2025-03-19 12:00,4.8,,,,3.4,,200,,28,,2.4,-12.2,1014.3,,1023.8,,1,,2.86,,,,0,0,,,3612,,,15.3,,2.9,2.9,2.2,2.9
101,√·√µ,2025-03-19 13:00,5.2,,,,4.5,,200,,26,,2.3,-12.7,1013.6,,1023,,1,,2.99,,,,0,0,,,3440,,,15.3,,4.2,3.9,2.4,2.9
101,√·√µ,2025-03-19 14:00,6,,,,3.5,,200,,23,,2.1,-13.6,1012.7,,1022.1,,1,,2.91,,,,0,0,,,3571,,,15.8,,5.5,5.1,2.8,2.9
101,√·√µ,2025-03-19 15:00,6.9,,,,4.2,,200,,22,,2.2,-13.4,1012.1,,1021.5,,1,,2.59,,,,0,0,,,3666,,,15.2,,6.5,5.8,3.4,2.9
101,√·√µ,2025-03-19 16:00,6.7,,,,4.6,,200,,21,,2.1,-14.1,1011.9,,1021.3,,1,,2.05,,,,0,0,,,3733,,,12.1,,7.1,6.4,4,3.1
101,√·√µ,2025-03-19 17:00,6.7,,,,3.8,,200,,23,,2.3,-13,1011.8,,1021.2,,1,,1.37,,,,0,0,,,3759,,,7.7,,7.2,6.6,4.5,3.3
101,√·√µ,2025-03-19 18:00,5.8,,,,3.2,,230,,28,,2.6,-11.3,1012,,1021.4,,1,,.62,,,,0,0,,,3578,,,4.2,,6.9,6.4,4.8,3.5
101,√·√µ,2025-03-19 19:00,4.8,,,,4.2,,250,,32,,2.8,-10.5,1012.5,,1021.9,,.3,,.08,,,,0,0,,,3310,,,2,,6.1,5.9,4.9,3.6
101,√·√µ,2025-03-19 20:00,4.1,,,,3,,250,,38,,3.1,-8.9,1013.4,,1022.9,,,9,,9,,,0,0,,,3338,,,1,,5.5,5.4,4.9,3.8
101,√·√µ,2025-03-19 21:00,3.3,,,,3,,250,,44,,3.4,-7.8,1014.1,,1023.6,,,9,,9,,,0,0,,,3022,,,.3,,4.9,4.9,4.7,3.9
101,√·√µ,2025-03-19 22:00,2.6,,,,3,,230,,52,,3.8,-6.2,1014.4,,1023.9,,,9,,9,,,0,0,,,2374,,,-.3,,4.3,4.5,4.6,4
101,√·√µ,2025-03-19 23:00,1.6,,,,1.2,,140,,57,,3.9,-6,1014.4,,1024,,,9,,9,,,0,0,,,2166,,,.1,,3.8,3.9,4.3,4.1
101,√·√µ,2025-03-20 00:00,-.8,,,,.8,,20,,71,,4.1,-5.4,1014.3,,1023.9,,,9,,9,,,0,0,,,1808,,,-.1,,3.2,3.4,4.1,4
101,√·√µ,2025-03-20 01:00,-1.8,,,,.7,,360,,75,,4,-5.6,1014.2,,1023.9,,,9,,9,,,0,0,,,1822,,,-.3,,2.6,3,3.7,4
101,√·√µ,2025-03-20 02:00,-3,,,,.5,,50,,81,,4,-5.8,1014,,1023.7,,,9,,9,,,0,0,,,1651,,,-.5,,2.2,2.5,3.5,3.9
101,√·√µ,2025-03-20 03:00,-3.2,,,,.6,,320,,83,,4,-5.6,1013.9,,1023.6,,,9,,9,,,9,4,,9,1513,,,-.6,,1.9,2.2,3.3,3.8
101,√·√µ,2025-03-20 04:00,-2.6,,,,1.1,,290,,85,,4.3,-4.7,1013.7,,1023.4,,,9,,9,,,9,9,,10,1506,,,-.3,,1.8,2,3.1,3.8
101,√·√µ,2025-03-20 05:00,-2.1,,,,.7,,290,,84,,4.4,-4.4,1013.4,,1023.1,,,9,,9,,,9,9,,10,1479,,,-.2,,1.7,2,2.9,3.7
101,√·√µ,2025-03-20 06:00,-1.9,,,,.1,,0,,84,,4.5,-4.2,1013.2,,1022.9,,,9,,9,,,9,9,,9,1534,,,-.3,,1.6,1.9,2.8,3.6
101,√·√µ,2025-03-20 07:00,-1.6,,,,.3,,0,,84,,4.6,-3.9,1013,,1022.7,,0,,.01,,,,9,9,,9,1458,,,-.3,,1.5,1.7,2.7,3.5
101,√·√µ,2025-03-20 08:00,-.6,,,,1.7,,320,,80,,4.7,-3.6,1012.7,,1022.3,,0,,.16,,,,9,9,,8,1462,,,-.1,,1.4,1.7,2.6,3.4
101,√·√µ,2025-03-20 09:00,.5,,,,.6,,50,,74,,4.7,-3.6,1012.8,,1022.4,,0,,.37,,,,9,9,,9,1451,,,-.1,,1.6,1.9,2.5,3.4
101,√·√µ,2025-03-20 10:00,2.3,,,,.6,,360,,65,,4.7,-3.6,1012.3,,1021.8,,0,,.76,,,,9,5,,7,1515,,,1.1,,2.1,2.2,2.5,3.3
101,√·√µ,2025-03-20 11:00,3.5,,,,1.9,,290,,62,,4.9,-3.1,1011.6,,1021.1,,0,,.74,,,,9,9,,7,1479,,,4.8,,2.8,2.7,2.6,3.3
101,√·√µ,2025-03-20 12:00,5.1,,,,.8,,230,,56,,4.9,-2.9,1010.6,,1020,,0,,1.03,,,,8,8,,8,1622,,,8.4,,3.5,3.2,2.7,3.2
101,√·√µ,2025-03-20 13:00,8.5,,,,1.8,,250,,49,,5.4,-1.6,1009.2,,1018.5,,.7,,2.49,,,,1,1,,76,1679,,,17.6,,4.9,4.3,3,3.2
101,√·√µ,2025-03-20 14:00,10.7,,,,2.8,,270,,45,,5.8,-.7,1007.7,,1016.9,,1,,2.77,,,,1,0,,,1765,,,19.6,,6.7,5.7,3.5,3.2
101,√·√µ,2025-03-20 15:00,12.3,,,,3.1,,180,,40,,5.7,-.9,1006.3,,1015.4,,1,,2.46,,,,0,0,,,1990,,,18,,8.1,6.7,4.1,3.3
101,√·√µ,2025-03-20 16:00,13.6,,,,3.3,,200,,38,,5.9,-.4,1004.8,,1013.9,,1,,1.92,,,,0,0,,,1954,,,15.8,,8.9,7.6,4.8,3.4
101,√·√µ,2025-03-20 17:00,14.5,,,,3.8,,230,,32,,5.3,-2,1003.8,,1012.8,,1,,1.26,,,,0,0,,,2205,,,11.7,,9.2,8.1,5.4,3.6
101,√·√µ,2025-03-20 18:00,13.7,,,,3.7,,230,,34,,5.3,-1.9,1003.8,,1012.9,,1,,.57,,,,0,0,,,2340,,,8.6,,9,8.1,5.8,3.8
101,√·√µ,2025-03-20 19:00,12.6,,,,3.2,,180,,35,,5.1,-2.4,1003.8,,1012.9,,.1,,.07,,,,0,0,,,2189,,,6.4,,8.5,7.8,6.1,4.1
101,√·√µ,2025-03-20 20:00,11.8,,,,3.2,,180,,40,,5.6,-1.3,1004.3,,1013.4,,,9,,9,,,0,0,,,1888,,,5.4,,7.9,7.5,6.1,4.3
101,√·√µ,2025-03-20 21:00,10.7,,,,3,,200,,47,,6.1,-.1,1004.8,,1014,,,9,,9,,,0,0,,,1350,,,4.9,,7.4,7.1,6.2,4.6
101,√·√µ,2025-03-20 22:00,9.8,,,,3.3,,200,,56,,6.8,1.4,1004.9,,1014.1,,,9,,9,,,0,0,,,1028,,,4.5,,7,6.7,6.1,4.7
101,√·√µ,2025-03-20 23:00,9,,,,1.7,,200,,62,,7.1,2,1004.9,,1014.1,,,9,,9,,,0,0,,,908,,,4,,6.6,6.4,5.9,4.8
101,√·√µ,2025-03-21 00:00,8.3,,,,2,,180,,67,,7.3,2.5,1005.2,,1014.4,,,9,,9,,,0,0,,,767,,,3.5,,6.2,6,5.8,4.8
101,√·√µ,2025-03-21 01:00,8,,,,1.6,,140,,69,,7.4,2.6,1005,,1014.3,,,9,,9,,,0,0,,,731,,,3.7,,5.8,5.8,5.6,4.9
101,√·√µ,2025-03-21 02:00,7.8,,,,2.4,,140,,70,,7.4,2.6,1005.3,,1014.6,,,9,,9,,,7,7,,8,729,,,4.4,,5.6,5.6,5.5,4.9
101,√·√µ,2025-03-21 03:00,7.7,,,,2.3,,110,,71,,7.4,2.7,1004.8,,1014.1,,,9,,9,,,0,0,,,703,,,4.6,,5.6,5.5,5.4,4.9
101,√·√µ,2025-03-21 04:00,7.4,,,,3.1,,140,,73,,7.5,2.8,1004.6,,1013.9,,,9,,9,,,0,0,,,692,,,4.1,,5.4,5.4,5.3,4.9
101,√·√µ,2025-03-21 05:00,6.9,,,,2.9,,140,,76,,7.5,2.9,1004.5,,1013.8,,,9,,9,,,0,0,,,673,,,3.9,,5.3,5.3,5.2,4.9
101,√·√µ,2025-03-21 06:00,6.7,,,,3.1,,160,,77,,7.5,2.9,1004.6,,1013.9,,,9,,9,,,8,8,,8,624,,,4,,5.2,5.2,5.1,4.8
101,√·√µ,2025-03-21 07:00,6.7,,,,3.1,,160,,77,,7.5,2.9,1004.6,,1013.9,,0,,.01,,,,0,0,,,586,,,3.9,,5.1,5.1,5.1,4.8
101,√·√µ,2025-03-21 08:00,7,,,,2.5,,160,,77,,7.7,3.2,1004.6,,1013.9,,0,,.19,,,,8,3,,7,590,,,5.1,,5,5,4.9,4.8
101,√·√µ,2025-03-21 09:00,8.5,,,,2.1,,180,,72,,8,3.7,1004.4,,1013.6,,.3,,.8,,,,6,6,,6,617,,,9.1,,5.4,5.3,5,4.8
