pole_id,lon,lat,x_5179,y_5179,grid_ix,grid_iy,grid_id,pole_count,pole_density,grid_final_risk_score,grid_final_risk_score_100,grid_final_risk_grade,risk_mean,risk_max,risk_p95,risk_p90,high_day_count,very_high_day_count,high_day_ratio,peak_date,peak_grid_risk_score_100,peak_dry_weather_score,peak_wind_score,peak_asset_exposure_score,peak_warning_score,peak_temp_max,peak_humidity_min,peak_rain_sum,peak_rain_sum_7d,peak_wind_max,peak_wind_max_7d,peak_no_rain_days,peak_dry_warning_flag,peak_strong_wind_warning_flag,pole_risk_score,pole_risk_score_100,pole_risk_rank,pole_risk_percentile
664416,128.94602406329193,37.20428552242301,1128320.2083056967,1912699.0204773047,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,178,0.00012825769131832334
664417,128.94656358975848,37.204399335988604,1128367.895847559,1912712.3786759197,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,179,0.00012897824014595436
664418,128.94712206096878,37.20442153173274,1128417.4197651388,1912715.5981367002,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,180,0.0001296987889735854
664419,128.94761453269243,37.20425318603491,1128461.4095612357,1912697.588446043,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,181,0.00013041933780121644
664420,128.94793242767494,37.203878583611456,1128490.256414507,1912656.4586778507,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,182,0.00013113988662884747
664438,128.94285283624,37.20269387785076,1128041.4667795717,1912518.141972211,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,183,0.0001318604354564785
664439,128.9434322157166,37.20275439634607,1128092.7826553914,1912525.6395256952,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,184,0.00013258098428410952
664440,128.94396837888823,37.20282279126936,1128140.2498232308,1912533.9528016706,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,185,0.00013330153311174055
664441,128.94453727009787,37.20289892734018,1128190.6083198215,1912543.1694879744,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,186,0.00013402208193937157
664442,128.94376212029943,37.20290048272676,1128121.8136723042,1912542.29343604,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,187,0.0001347426307670026
664443,128.94433591960012,37.20297079622279,1128172.6175590558,1912550.8706583017,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,188,0.00013546317959463365
664444,128.94775360219566,37.20654493926441,1128469.865613871,1912952.0395288288,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,189,0.00013618372842226468
664445,128.9482962550518,37.206405631842415,1128518.2582817283,1912937.3199186702,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,190,0.0001369042772498957
664446,128.94883047985107,37.20622087629001,1128565.9803161405,1912917.5468220725,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,191,0.00013762482607752673
664447,128.94931899464297,37.205989187512415,1128609.7257980532,1912892.5048419142,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,192,0.00013834537490515776
664448,128.94978422181188,37.20575912026207,1128651.4021684446,1912867.611359108,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,193,0.00013906592373278878
664449,128.9502488193956,37.20552624506754,1128693.027687306,1912842.4056896653,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,194,0.0001397864725604198
664450,128.95073037082136,37.20528593754637,1128736.1706392304,1912816.3986681425,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,195,0.00014050702138805084
664451,128.94847275333007,37.20603063048373,1128534.5573589234,1912895.9542159794,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,196,0.0001412275702156819
664452,128.9480111056075,37.20629391033616,1128493.1428208414,1912924.537951105,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,197,0.00014194811904331292
664453,128.9474543760124,37.206392410395615,1128443.570100571,1912934.7111757472,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,198,0.00014266866787094394
664454,128.9468848070196,37.206428063428056,1128392.9646072825,1912937.8946154811,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,199,0.00014338921669857497
664455,128.94630902496962,37.206413237422886,1128341.8933066812,1912935.4694576708,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,200,0.000144109765526206
664456,128.9457654860013,37.20633622870049,1128293.7886153776,1912926.1893113896,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,201,0.00014483031435383702
664457,128.9474541234688,37.20665277139416,1128443.1063236597,1912963.597034357,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,202,0.00014555086318146805
664465,128.947970124286,37.20338627937359,1128494.4366230147,1912601.8902853292,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,203,0.0001462714120090991
664466,128.94769909704385,37.20301404721061,1128471.015051457,1912560.2247836357,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,204,0.00014699196083673013
664467,128.94721541341528,37.20278388122349,1128428.4798360688,1912534.032811902,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,205,0.00014771250966436115
664468,128.94667437800751,37.20276810007415,1128380.491353895,1912531.548620926,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,206,0.00014843305849199218
664469,128.94615741061003,37.20289956168309,1128334.3894551918,1912545.4333987806,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,207,0.0001491536073196232
664470,128.9456245093156,37.20297506249759,1128286.9683760891,1912553.0881859574,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,208,0.00014987415614725423
664471,128.94505210272632,37.20296649931954,1128236.1836921412,1912551.3631445596,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,209,0.00015059470497488526
664472,128.94547101084126,37.206362046029206,1128267.6123808695,1912928.6548762626,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,210,0.0001513152538025163
664473,128.94491461394927,37.20636763503425,1128218.2267643919,1912928.521698832,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,211,0.00015203580263014734
664474,128.94435622791036,37.20634724942504,1128168.7085741293,1912925.5043227798,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,212,0.00015275635145777837
664475,128.94378331103607,37.20632759161583,1128117.8996239894,1912922.5483333098,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,213,0.0001534769002854094
664476,128.94321123884873,37.20629919054013,1128067.1803888336,1912918.6237574995,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,214,0.00015419744911304042
664477,128.94263479984875,37.20628168332075,1128016.0551902647,1912915.9022244746,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,215,0.00015491799794067145
664486,128.9510386862723,37.205127869036126,1128763.8004045894,1912799.2805230469,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,216,0.00015563854676830247
664487,128.9513795756835,37.204955519651755,1128794.345314272,1912780.6223365245,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,217,0.0001563590955959335
664887,128.94271389502012,37.202785588755965,1128028.9812219988,1912528.129204938,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,218,0.00015707964442356455
664888,128.9432608466099,37.20282990465212,1128077.4465581742,1912533.7852185834,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,219,0.00015780019325119558
665160,128.94247954411304,37.20638393331864,1128002.104629892,1912927.036716172,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,220,0.0001585207420788266
665161,128.94305606448359,37.20640411249559,1128053.2324668602,1912930.0547208728,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,221,0.00015924129090645763
665162,128.943598550541,37.20642450779707,1128101.3396211124,1912933.0509898216,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,222,0.00015996183973408866
665163,128.94415556036867,37.20644444650348,1128150.7364017018,1912936.0165255216,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,223,0.00016068238856171968
665164,128.9446304120416,37.206457784654376,1128192.8534013676,1912938.1388555574,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,224,0.0001614029373893507
665165,128.94407755648277,37.206437127508906,1128143.8265134348,1912935.0989830468,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,225,0.00016212348621698176
665166,128.943492999805,37.206416384101225,1128091.9865077005,1912932.0069593668,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,226,0.0001628440350446128
665167,128.94293929686447,37.20639223264965,1128042.8902782167,1912928.57884988,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,227,0.00016356458387224382
665178,128.9424629792613,37.20401067961591,1128004.6437710205,1912663.7098103962,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,228,0.00016428513269987484
665179,128.94298866290796,37.20383576528271,1128051.591371004,1912645.0141027188,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,229,0.00016500568152750587
665180,128.9435240491199,37.20374101294395,1128099.2647374675,1912635.2254749772,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,230,0.0001657262303551369
665181,128.94408863797327,37.20374133373167,1128149.3690560933,1912636.02466144,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,231,0.00016644677918276792
665182,128.94462107184057,37.20381473221337,1128196.4961277926,1912644.888357423,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,232,0.00016716732801039897
665183,128.94517550289356,37.203955994552025,1128245.4604088685,1912661.3113668554,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,233,0.00016788787683803
665184,128.94571931391118,37.204102446583136,1128293.473243534,1912678.2960633491,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,234,0.00016860842566566103
665185,128.94623808473207,37.20423953178449,1128339.279561582,1912694.2078969826,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,235,0.00016932897449329205
665186,128.94678724086387,37.204227066528205,1128388.0356495325,1912693.5690385131,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,236,0.00017004952332092308
665187,128.94735195891923,37.20417526692256,1128438.2394747615,1912688.5875457344,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,237,0.0001707700721485541
665188,128.94776248158115,37.20393431412893,1128475.0799519776,1912662.4113010843,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,238,0.00017149062097618513
665189,128.9478484361656,37.203511329872136,1128483.4252346032,1912615.5991745759,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,239,0.00017221116980381616
665190,128.94763295069438,37.2031204152264,1128464.9644614626,1912571.9362604134,1128,1912,1128_1912,405,405.0,0.6734370293190757,67.344,high,0.554036923169265,0.7518630733713044,0.7450511188168898,0.6664928258518145,12,3,0.3870967741935484,2025-03-25,75.186,0.7799242424242425,1.0,0.9356510925343527,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,0.6734370293190757,67.344,240,0.0001729317186314472
