grid_id,pole_count,pole_density,center_lon,center_lat,risk_mean,risk_max,risk_p95,risk_p90,risk_std,date_count,high_day_count,very_high_day_count,dry_weather_mean,wind_mean,asset_exposure_mean,warning_mean,high_day_ratio,very_high_day_ratio,grid_final_risk_score,grid_final_risk_score_100,peak_date,peak_grid_risk_score,peak_grid_risk_score_100,peak_dry_weather_score,peak_wind_score,peak_asset_exposure_score,peak_warning_score,peak_temp_max,peak_humidity_min,peak_rain_sum,peak_rain_sum_7d,peak_wind_max,peak_wind_max_7d,peak_no_rain_days,peak_dry_warning_flag,peak_strong_wind_warning_flag,grid_final_risk_grade,sw_lon,sw_lat,ne_lon,ne_lat
1129_1910,214,214.0,128.95893365494192,37.184306684272876,0.5297973566172854,0.7276235068193246,0.7208115522649099,0.6422532592998347,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.8144532597744539,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6387181936158423,63.872,2025-03-25,0.7276235068193246,72.762,0.7799242424242425,1.0,0.8144532597744539,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.95321602479936,37.17987028208622,128.96465195366204,37.18874279280964
1123_1975,555,555.0,128.9022609304468,37.770835625204995,0.5488922324922003,0.727827547920178,0.7002605264338779,0.6683237578013671,0.09553391600907332,31,9,2,0.5285312805474095,0.5472809199900062,0.9955937162343624,0.010271646859083192,0.2903225806451613,0.06451612903225806,0.6386415305868757,63.864,2025-03-24,0.727827547920178,72.783,0.7909090909090909,0.8446438311334135,0.9955937162343624,0.007894736842105263,24.2,20.0,0.0,6.5,9.4,10.9,6,0,0,high,128.89650056930373,37.76639775292556,128.9080219798966,37.775273198815015
1102_1937,453,453.0,128.65854623772674,37.43098881617561,0.5473603705113782,0.751425388646879,0.6677969546917153,0.6376131697262621,0.08554391298430461,31,10,1,0.6177859237536657,0.42925711792298465,0.9569548725015167,0.010271646859083192,0.3225806451612903,0.03225806451612903,0.6384579587869126,63.846,2025-03-25,0.751425388646879,75.143,0.8337121212121212,0.8951456310679612,0.9569548725015167,0.018421052631578946,22.1,22.0,0.0,0.0,10.5,10.5,7,0,0,high,128.6528267346631,37.42653809443131,128.66426641788803,37.43543924640895
1126_1974,546,546.0,128.93613994923464,37.76141498749388,0.5482699767227701,0.7272052921507477,0.6996382706644476,0.6677015020319368,0.09553391600907331,31,9,2,0.5285312805474095,0.5472809199900062,0.992482437387211,0.010271646859083192,0.2903225806451613,0.06451612903225806,0.6380815003943885,63.808,2025-03-24,0.7272052921507477,72.721,0.7909090909090909,0.8446438311334135,0.992482437387211,0.007894736842105263,24.2,20.0,0.0,6.5,9.4,10.9,6,0,0,high,128.9303783651557,37.756978791072925,128.94190222125934,37.765850884819486
1122_1908,210,210.0,128.87976597873057,37.16722834200546,0.5290812866612487,0.7269074368632878,0.7200954823088732,0.641537189343798,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.8108729099942702,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6380737306554092,63.807,2025-03-25,0.7269074368632878,72.691,0.7799242424242425,1.0,0.8108729099942702,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.87405417588653,37.16278798454177,128.88547844968022,37.17166840719798
1128_1970,378,378.0,128.95813165003736,37.72509466789658,0.5351032154806297,0.713827959772716,0.6924439602957069,0.6812222828847593,0.12533963804003395,31,12,1,0.5467741935483871,0.5213861431431819,0.9225312762330844,0.010271646859083192,0.3870967741935484,0.03225806451612903,0.6379254925394287,63.793,2025-03-25,0.713827959772716,71.383,0.7268939393939394,0.9432038834951457,0.9225312762330844,0.018421052631578946,20.3,39.0,0.0,0.0,11.6,11.6,7,0,0,high,128.9523716745221,37.72065948934656,128.96389231223714,37.72952954738044
1128_1969,377,377.0,128.95795500639358,37.71608426492898,0.5350024767046674,0.7137272209967537,0.6923432215197445,0.681121544108797,0.12533963804003395,31,12,1,0.5467741935483871,0.5213861431431819,0.9220275823532728,0.010271646859083192,0.3870967741935484,0.03225806451612903,0.6378348276410626,63.783,2025-03-25,0.7137272209967537,71.373,0.7268939393939394,0.9432038834951457,0.9220275823532728,0.018421052631578946,20.3,39.0,0.0,0.0,11.6,11.6,7,0,0,high,128.95219575661076,37.71164905651522,128.9637149425552,37.720519174370395
1130_1971,371,371.0,128.9809988707481,37.7338221075268,0.5343923900169049,0.7131171343089912,0.6917331348319822,0.6805114574210346,0.12533963804003395,31,12,1,0.5467741935483871,0.5213861431431819,0.9189771489144606,0.010271646859083192,0.3870967741935484,0.03225806451612903,0.6372857496220764,63.729,2025-03-25,0.7131171343089912,71.312,0.7268939393939394,0.9432038834951457,0.9189771489144606,0.018421052631578946,20.3,39.0,0.0,0.0,11.6,11.6,7,0,0,high,128.975236874589,37.7293880958027,128.98676155386002,37.73825581974499
1124_1974,532,532.0,128.9134405756271,37.76168947004888,0.5472813760435622,0.7262166914715399,0.6986496699852398,0.666712901352729,0.09553391600907331,31,9,2,0.5285312805474095,0.5472809199900062,0.9875394339911717,0.010271646859083192,0.2903225806451613,0.06451612903225806,0.6371917597831015,63.719,2025-03-24,0.7262166914715399,72.622,0.7909090909090909,0.8446438311334135,0.9875394339911717,0.007894736842105263,24.2,20.0,0.0,6.5,9.4,10.9,6,0,0,high,128.90768029045756,37.7572521368996,128.9192015487789,37.766126504449204
1116_1916,204,204.0,128.81345110620836,37.2400898480143,0.527981317945154,0.7258074681471932,0.7189955135927786,0.6404372206277034,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.8053730664137971,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.637083758810924,63.708,2025-03-25,0.7258074681471932,72.581,0.7799242424242425,1.0,0.8053730664137971,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.80773746714675,37.23564637649703,128.8191654158565,37.244533027548904
1103_1939,434,434.0,128.67012762990424,37.448901252282646,0.5457302854226043,0.749795303558105,0.6661668696029412,0.6359830846374881,0.08554391298430462,31,10,1,0.6177859237536657,0.42925711792298465,0.9488044470576465,0.010271646859083192,0.3225806451612903,0.03225806451612903,0.636990882207016,63.699,2025-03-25,0.749795303558105,74.98,0.8337121212121212,0.8951456310679612,0.9488044470576465,0.018421052631578946,22.1,22.0,0.0,0.0,10.5,10.5,7,0,0,high,128.6644060638695,37.4444511388768,128.67584987362505,37.45335107382106
1124_1919,203,203.0,128.90412296857056,37.26608922216829,0.5277948647397663,0.7256210149418055,0.7188090603873909,0.6402507674223157,0.10807099919531396,31,8,3,0.5511608015640274,0.5796065480316844,0.8044408003868588,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6369159509260751,63.692,2025-03-25,0.7256210149418055,72.562,0.7799242424242425,1.0,0.8044408003868588,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.8984021293307,37.26165029390374,128.90984447915773,37.27052785680471
1116_1914,201,201.0,128.81313845787446,37.2220664413668,0.5274192005727574,0.7252453507747966,0.7184333962203819,0.6398751032553067,0.10807099919531396,31,8,3,0.5511608015640274,0.5796065480316844,0.802562479551814,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6365778531757672,63.658,2025-03-25,0.7252453507747966,72.525,0.7799242424242425,1.0,0.802562479551814,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.80742622865625,37.21762291507561,128.81885135708296,37.22650967585944
1084_1909,290,290.0,128.4519359819263,37.180451836217664,0.5475397981399611,0.7459947252641085,0.6860923743883074,0.6658160740832642,0.09000025889386909,31,8,1,0.6116935483870968,0.5075588453674998,0.8721596020719244,0.010271646859083192,0.25806451612903225,0.03225806451612903,0.6365448961192409,63.654,2025-03-25,0.7459947252641085,74.599,0.8352272727272727,0.9388349514563107,0.8721596020719244,0.018421052631578946,22.5,18.0,0.0,0.0,11.5,11.5,7,0,0,high,128.44624771397724,37.17599049110523,128.4576249188239,37.18491289547354
1124_1976,521,521.0,128.91378371779737,37.77971047362208,0.5464862275133098,0.7254215429412874,0.6978545214549874,0.6659177528224766,0.09553391600907332,31,9,2,0.5285312805474095,0.5472809199900062,0.9835636913399095,0.010271646859083192,0.2903225806451613,0.06451612903225806,0.6364761261058742,63.648,2025-03-24,0.7254215429412874,72.542,0.7909090909090909,0.8446438311334135,0.9835636913399095,0.007894736842105263,24.2,20.0,0.0,6.5,9.4,10.9,6,0,0,high,128.9080219798966,37.775273198815015,128.91954614429343,37.784147449492664
1128_1910,199,199.0,128.94767105035493,37.184444857314475,0.5270397983924595,0.7248659485944987,0.7180539940400841,0.6394957010750089,0.10807099919531396,31,8,3,0.5511608015640274,0.5796065480316844,0.8006654686503247,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.636236391213499,63.624,2025-03-25,0.7248659485944987,72.487,0.7799242424242425,1.0,0.8006654686503247,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.94195405038968,37.180007897722255,128.9533887189156,37.18888152342735
1089_1912,285,285.0,128.50861545556577,37.207024144069614,0.5468789565634765,0.745333883687624,0.685431532811823,0.6651552325067797,0.09000025889386905,31,8,1,0.6116935483870968,0.5075588453674998,0.8688553941895023,0.010271646859083192,0.25806451612903225,0.03225806451612903,0.6359501387004048,63.595,2025-03-25,0.745333883687624,74.533,0.8352272727272727,0.9388349514563107,0.8688553941895023,0.018421052631578946,22.5,18.0,0.0,0.0,11.5,11.5,7,0,0,high,128.50292188496945,37.20256561829135,128.51430969594358,37.21148238286019
1107_1941,420,420.0,128.71563256287845,37.466468301941376,0.5444829441428404,0.7485479622783411,0.6649195283231772,0.6347357433577242,0.08554391298430458,31,10,1,0.6177859237536657,0.42925711792298465,0.9425677406588271,0.010271646859083192,0.3225806451612903,0.03225806451612903,0.6358682750552285,63.587,2025-03-25,0.7485479622783411,74.855,0.8337121212121212,0.8951456310679612,0.9425677406588271,0.018421052631578946,22.1,22.0,0.0,0.0,10.5,10.5,7,0,0,high,128.70990699311426,37.46202047534105,128.72135881087232,37.47091583580025
1118_1970,354,354.0,128.84468826900726,37.726443484309776,0.5326088371650558,0.711333581457142,0.6899495819801329,0.6787279045691853,0.12533963804003395,31,12,1,0.5467741935483871,0.5213861431431819,0.9100593846552144,0.010271646859083192,0.3870967741935484,0.03225806451612903,0.6356805520554122,63.568,2025-03-25,0.711333581457142,71.133,0.7268939393939394,0.9432038834951457,0.9100593846552144,0.018421052631578946,20.3,39.0,0.0,0.0,11.6,11.6,7,0,0,high,128.838934782994,37.72200263267607,128.85044244188396,37.7308840386083
1109_1916,194,194.0,128.73454855073825,37.24093883636251,0.5260744403866459,0.7239005905886851,0.7170886360342703,0.6385303430691951,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.795838678621256,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6353675690082666,63.537,2025-03-25,0.7239005905886851,72.39,0.7799242424242425,1.0,0.795838678621256,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.72883936994552,37.236491473770606,128.74025840222785,37.24538590817044
1111_1920,193,193.0,128.75769175722272,37.276749066982596,0.5258784008570034,0.7237045510590426,0.716892596504628,0.6383343035395528,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.7948584809730442,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6351911334315885,63.519,2025-03-25,0.7237045510590426,72.37,0.7799242424242425,1.0,0.7948584809730442,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.751978483261,37.272302921347155,128.76340570304478,37.281194921123735
1114_1918,193,193.0,128.7912154174827,37.25836128917298,0.5258784008570034,0.7237045510590426,0.716892596504628,0.6383343035395528,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.7948584809730442,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6351911334315885,63.519,2025-03-25,0.7237045510590426,72.37,0.7799242424242425,1.0,0.7948584809730442,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.78550164067005,37.25391675918183,128.79692986551098,37.26280552733977
1124_1977,501,501.0,128.9139554036092,37.78872095369145,0.5449966004015009,0.7239319158294786,0.6963648943431785,0.6644281257106676,0.0955339160090733,31,9,2,0.5285312805474095,0.5472809199900062,0.9761155557808651,0.010271646859083192,0.2903225806451613,0.06451612903225806,0.6351354617052463,63.514,2025-03-24,0.7239319158294786,72.393,0.7909090909090909,0.8446438311334135,0.9761155557808651,0.007894736842105263,24.2,20.0,0.0,6.5,9.4,10.9,6,0,0,high,128.90819293885582,37.78428370806444,128.91971855726464,37.793157900288136
1109_1919,192,192.0,128.73498985952182,37.26797466563457,0.5256813481986786,0.7235074984007179,0.7166955438463032,0.638137250881228,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.7938732176814206,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6350137860390963,63.501,2025-03-25,0.7235074984007179,72.351,0.7799242424242425,1.0,0.7938732176814206,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.7292785675427,37.26352738149443,128.7407018230934,37.27242165871525
1117_1919,192,192.0,128.82519614694746,37.26699915423221,0.5256813481986786,0.7235074984007179,0.7166955438463032,0.638137250881228,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.7938732176814206,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6350137860390963,63.501,2025-03-25,0.7235074984007179,72.351,0.7799242424242425,1.0,0.7938732176814206,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.81947975427695,37.26255632197623,128.83091321108358,37.271441694057955
1121_1974,499,499.0,128.87939094356685,37.762092999149516,0.5448443862092487,0.7237797016372263,0.6962126801509262,0.6642759115184154,0.09553391600907331,31,9,2,0.5285312805474095,0.5472809199900062,0.9753544848196037,0.010271646859083192,0.2903225806451613,0.06451612903225806,0.6349984689322192,63.5,2025-03-24,0.7237797016372263,72.378,0.7909090909090909,0.8446438311334135,0.9753544848196037,0.007894736842105263,24.2,20.0,0.0,6.5,9.4,10.9,6,0,0,high,128.8736326091941,37.75765396214521,128.88514996597544,37.76653173792471
1098_1911,276,276.0,128.60989191977268,37.1971047772721,0.5456597889729617,0.7441147160971091,0.6842123652213081,0.6639360649162648,0.09000025889386905,31,8,1,0.6116935483870968,0.5075588453674998,0.8627595562369279,0.010271646859083192,0.25806451612903225,0.03225806451612903,0.6348528878689416,63.485,2025-03-25,0.7441147160971091,74.411,0.8352272727272727,0.9388349514563107,0.8627595562369279,0.018421052631578946,22.5,18.0,0.0,0.0,11.5,11.5,7,0,0,high,128.60419327263293,37.192651195555804,128.6155912362784,37.201558070547456
1110_1941,407,407.0,128.74954990979833,37.46611446562718,0.5432869839589791,0.7473520020944798,0.6637235681393161,0.633539783173863,0.08554391298430461,31,10,1,0.6177859237536657,0.42925711792298465,0.9365879397395207,0.010271646859083192,0.3225806451612903,0.03225806451612903,0.6347919108897534,63.479,2025-03-25,0.7473520020944798,74.735,0.8337121212121212,0.8951456310679612,0.9365879397395207,0.018421052631578946,22.1,22.0,0.0,0.0,10.5,10.5,7,0,0,high,128.74382240422577,37.46166831808003,128.75527809355415,37.47056031991582
1104_1919,275,275.0,128.67860878129872,37.268549466619795,0.5455218879021339,0.7439768150262813,0.6840744641504803,0.663798163845437,0.09000025889386903,31,8,1,0.6116935483870968,0.5075588453674998,0.8620700508827888,0.010271646859083192,0.25806451612903225,0.03225806451612903,0.6347287769051965,63.473,2025-03-25,0.7439768150262813,74.398,0.8352272727272727,0.9388349514563107,0.8620700508827888,0.018421052631578946,22.5,18.0,0.0,0.0,11.5,11.5,7,0,0,high,128.67290068746038,37.264099405391576,128.68431754680435,37.27299923764616
1095_1911,275,275.0,128.57609362850062,37.197416633000955,0.5455218879021339,0.7439768150262813,0.6840744641504803,0.663798163845437,0.09000025889386903,31,8,1,0.6116935483870968,0.5075588453674998,0.8620700508827888,0.010271646859083192,0.25806451612903225,0.03225806451612903,0.6347287769051965,63.473,2025-03-25,0.7439768150262813,74.398,0.8352272727272727,0.9388349514563107,0.8620700508827888,0.018421052631578946,22.5,18.0,0.0,0.0,11.5,11.5,7,0,0,high,128.5703969028008,37.1929613942537,128.58179102360685,37.201871583821706
1117_1918,190,190.0,128.82503823646022,37.25798754176202,0.5252841612267495,0.7231103114287888,0.7162983568743742,0.6377400639092988,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.7918872828217747,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.63465631776436,63.466,2025-03-25,0.7231103114287888,72.311,0.7799242424242425,1.0,0.7918872828217747,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.81932255009454,37.25354468192109,128.8307545939929,37.26243010926487
1110_1919,190,190.0,128.74626588101808,37.26785648434907,0.5252841612267495,0.7231103114287888,0.7162983568743742,0.6377400639092988,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.7918872828217747,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.63465631776436,63.466,2025-03-25,0.7231103114287888,72.311,0.7799242424242425,1.0,0.7918872828217747,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.74055395035225,37.26340975612006,128.751978483261,37.272302921347155
1121_1917,190,190.0,128.86997113391038,37.24846272742197,0.5252841612267495,0.7231103114287888,0.7162983568743742,0.6377400639092988,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.7918872828217747,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.63465631776436,63.466,2025-03-25,0.7231103114287888,72.311,0.7799242424242425,1.0,0.7918872828217747,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.86425361299953,37.24402206844339,128.8756893256231,37.25290309347027
1121_1976,494,494.0,128.8797258259494,37.78011426330178,0.5444611708778379,0.7233964863058154,0.6958294648195154,0.6638926961870045,0.09553391600907331,31,9,2,0.5285312805474095,0.5472809199900062,0.9734384081625498,0.010271646859083192,0.2903225806451613,0.06451612903225806,0.6346535751339495,63.465,2025-03-24,0.7233964863058154,72.34,0.7909090909090909,0.8446438311334135,0.9734384081625498,0.007894736842105263,24.2,20.0,0.0,6.5,9.4,10.9,6,0,0,high,128.87396604057741,37.775675283550754,128.88548629997032,37.78455294463639
1123_1966,343,343.0,128.9007322475502,37.68974012935674,0.5314086646961125,0.7101334089881988,0.6887494095111897,0.6775277321002421,0.12533963804003395,31,12,1,0.5467741935483871,0.5213861431431819,0.9040585223104985,0.010271646859083192,0.3870967741935484,0.03225806451612903,0.6346003968333632,63.46,2025-03-25,0.7101334089881988,71.013,0.7268939393939394,0.9432038834951457,0.9040585223104985,0.018421052631578946,20.3,39.0,0.0,0.0,11.6,11.6,7,0,0,high,128.89497840798052,37.68530199641098,128.90648677267356,37.69417796447575
1127_1970,342,342.0,128.9467876561097,37.725234459964916,0.5312976614022207,0.710022405694307,0.6886384062172979,0.6774167288063503,0.12533963804003395,31,12,1,0.5467741935483871,0.5213861431431819,0.9035035058410393,0.010271646859083192,0.3870967741935484,0.03225806451612903,0.6345004938688606,63.45,2025-03-25,0.710022405694307,71.002,0.7268939393939394,0.9432038834951457,0.9035035058410393,0.018421052631578946,20.3,39.0,0.0,0.0,11.6,11.6,7,0,0,high,128.94102832808747,37.720798713365,128.952547670835,37.729669907671635
1085_1910,273,273.0,128.4633145248131,37.189373668741624,0.5452445804651299,0.7436995075892773,0.6837971567134762,0.663520856408433,0.09000025889386902,31,8,1,0.6116935483870968,0.5075588453674998,0.8606835136977687,0.010271646859083192,0.25806451612903225,0.03225806451612903,0.6344792002118929,63.448,2025-03-25,0.7436995075892773,74.37,0.8352272727272727,0.9388349514563107,0.8606835136977687,0.018421052631578946,22.5,18.0,0.0,0.0,11.5,11.5,7,0,0,high,128.4576249188239,37.18491289547354,128.46900480003666,37.19383415589072
1085_1907,273,273.0,128.46297126298938,37.162335014389015,0.5452445804651299,0.7436995075892773,0.6837971567134762,0.663520856408433,0.09000025889386902,31,8,1,0.6116935483870968,0.5075588453674998,0.8606835136977687,0.010271646859083192,0.25806451612903225,0.03225806451612903,0.6344792002118929,63.448,2025-03-25,0.7436995075892773,74.37,0.8352272727272727,0.9388349514563107,0.8606835136977687,0.018421052631578946,22.5,18.0,0.0,0.0,11.5,11.5,7,0,0,high,128.45728373929364,37.15787417559882,128.46865945502702,37.166795567332265
1097_1905,273,273.0,128.59784323617657,37.143134739698965,0.5452445804651299,0.7436995075892773,0.6837971567134762,0.663520856408433,0.09000025889386902,31,8,1,0.6116935483870968,0.5075588453674998,0.8606835136977687,0.010271646859083192,0.25806451612903225,0.03225806451612903,0.6344792002118929,63.448,2025-03-25,0.7436995075892773,74.37,0.8352272727272727,0.9388349514563107,0.8606835136977687,0.018421052631578946,22.5,18.0,0.0,0.0,11.5,11.5,7,0,0,high,128.5921494133646,37.138680461669395,128.60353772658408,37.147588730005936
1028_1923,649,649.0,127.82162094425908,37.310035658802164,0.546175178610716,0.7261810501366718,0.6913867290428237,0.620681857762806,0.08470161531717624,31,9,2,0.6148460410557184,0.39478406063826416,1.0,0.010271646859083192,0.2903225806451613,0.06451612903225806,0.6344160164994828,63.442,2025-03-25,0.7261810501366718,72.618,0.7886363636363635,0.8318533871495583,1.0,0.018421052631578946,23.4,27.0,0.0,0.0,9.9,9.9,7,0,0,high,127.81595969161451,37.3055439472579,127.8272828704761,37.314527092910325
1122_1919,188,188.0,128.88157281151234,37.266354569883134,0.5248827932625167,0.722708943464556,0.7158969889101414,0.6373386959450661,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.789880443000611,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6342950865965505,63.43,2025-03-25,0.722708943464556,72.271,0.7799242424242425,1.0,0.789880443000611,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.87585324114326,37.26191452537613,128.8872930532632,37.27079432110412
1098_2002,297,297.0,128.6221463292837,38.01717749488103,0.5485569730845641,0.7044070941165181,0.6925728582931665,0.6892853712700762,0.10822058342076969,31,11,1,0.5373655913978495,0.6269268800782611,0.8766913473849821,0.010271646859083192,0.3548387096774194,0.03225806451612903,0.6341382489280444,63.414,2025-03-24,0.7044070941165181,70.441,0.7515151515151515,0.9091142140285808,0.8766913473849822,0.007894736842105263,21.8,22.0,0.0,11.0,9.1,12.8,6,0,0,high,128.61638280347276,38.01272613132282,128.62791055214285,38.021628561599954
1075_1958,406,406.0,128.35556379787937,37.62285091984248,0.540799675089112,0.7214827499287091,0.698241078333992,0.678874825623564,0.1059253464405525,31,9,2,0.6067448680351906,0.43734785010750343,0.9361200915964869,0.010271646859083192,0.2903225806451613,0.06451612903225806,0.6340955329742839,63.41,2025-03-25,0.7214827499287091,72.148,0.7848484848484849,0.8702247191011236,0.9361200915964869,0.018421052631578946,19.1,23.0,0.0,0.0,8.4,13.4,7,0,0,high,128.34984708577826,37.61838562026449,128.36128119378324,37.6273159306599
1100_1912,269,269.0,128.63255848241144,37.20590387527571,0.5446838408811134,0.7431387680052608,0.6832364171294598,0.6629601168244165,0.09000025889386905,31,8,1,0.6116935483870968,0.5075588453674998,0.8578798157776863,0.010271646859083192,0.25806451612903225,0.03225806451612903,0.6339745345862781,63.397,2025-03-25,0.7431387680052608,74.314,0.8352272727272727,0.9388349514563107,0.8578798157776863,0.018421052631578946,22.5,18.0,0.0,0.0,11.5,11.5,7,0,0,high,128.62685785656794,37.20145142358958,128.63825977789108,37.210356038086665
1127_1968,336,336.0,128.94643719306333,37.70721354926242,0.5306247685653175,0.7093495128574037,0.6879655133803946,0.6767438359694471,0.12533963804003395,31,12,1,0.5467741935483871,0.5213861431431819,0.9001390416565231,0.010271646859083192,0.3870967741935484,0.03225806451612903,0.6338948903156477,63.389,2025-03-25,0.7093495128574037,70.935,0.7268939393939394,0.9432038834951457,0.9001390416565231,0.018421052631578946,20.3,39.0,0.0,0.0,11.6,11.6,7,0,0,high,128.9406793156077,37.70277774330396,128.95219575661076,37.71164905651522
1120_1974,483,483.0,128.86804091622494,37.762225323498235,0.5436042897717112,0.7225396051996887,0.6949725837133887,0.6630358150808778,0.09553391600907332,31,9,2,0.5285312805474095,0.5472809199900062,0.9691540026319161,0.010271646859083192,0.2903225806451613,0.06451612903225806,0.6338823821384355,63.388,2025-03-24,0.7225396051996887,72.254,0.7909090909090909,0.8446438311334135,0.9691540026319161,0.007894736842105263,24.2,20.0,0.0,6.5,9.4,10.9,6,0,0,high,128.86228323276598,37.757785718872626,128.87379928773734,37.76666463006808
1111_1921,185,185.0,128.75784174478025,37.285760890283406,0.5242727065747544,0.7220988567767936,0.7152869022223789,0.6367286092573037,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.786830009561799,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6337460085775645,63.375,2025-03-25,0.7220988567767936,72.21,0.7799242424242425,1.0,0.786830009561799,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.7521277655809,37.28131477117135,128.76355639613894,37.29020671780915
1125_1974,478,478.0,128.9247903009493,37.76155277507175,0.5432083401646464,0.722143655592624,0.694576634106324,0.662639865473813,0.09553391600907331,31,9,1,0.5285312805474095,0.5472809199900062,0.9671742545965923,0.010271646859083192,0.2903225806451613,0.03225806451612903,0.6335260274920772,63.353,2025-03-24,0.722143655592624,72.214,0.7909090909090909,0.8446438311334135,0.9671742545965923,0.007894736842105263,24.2,20.0,0.0,6.5,9.4,10.9,6,0,0,high,128.9190293661628,37.757116010204186,128.93055192369988,37.76598924101714
1097_1929,391,391.0,128.60098639216673,37.35943192726876,0.5417615963713744,0.7458266145068752,0.6621981805517114,0.6320143955862583,0.08554391298430462,31,10,1,0.6177859237536657,0.42925711792298465,0.9289610018014975,0.010271646859083192,0.3225806451612903,0.03225806451612903,0.6334190620609091,63.342,2025-03-25,0.7458266145068752,74.583,0.8337121212121212,0.8951456310679612,0.9289610018014975,0.018421052631578946,22.1,22.0,0.0,0.0,10.5,10.5,7,0,0,high,128.5952757653619,37.354978225464265,128.6066976937334,37.36388533915821
1103_1923,264,264.0,128.6678894374184,37.30470966961641,0.5439711172416809,0.7424260443658283,0.6825236934900272,0.6622473931849839,0.09000025889386905,31,8,1,0.6116935483870968,0.5075588453674998,0.8543161975805236,0.010271646859083192,0.25806451612903225,0.03225806451612903,0.6333330833107887,63.333,2025-03-25,0.7424260443658283,74.243,0.8352272727272727,0.9388349514563107,0.8543161975805236,0.018421052631578946,22.5,18.0,0.0,0.0,11.5,11.5,7,0,0,high,128.66217917165687,37.3002591538557,128.6736003760581,37.309159894980176
1116_1913,182,182.0,128.81298223802207,37.21305471658173,0.5236526993445859,0.7214788495466252,0.7146668949922106,0.6361086020271354,0.108070999195314,31,8,3,0.5511608015640274,0.5796065480316844,0.7837299734109571,0.010271646859083192,0.25806451612903225,0.0967741935483871,0.6331880020704128,63.319,2025-03-25,0.7214788495466252,72.148,0.7799242424242425,1.0,0.7837299734109571,0.018421052631578946,18.9,26.0,0.0,0.0,12.9,12.9,7,0,0,high,128.80727071325433,37.208611162911815,128.81869443248226,37.21749797854513
1125_1975,465,465.0,128.924963210057,37.77056323996711,0.5421592054961322,0.7210945209241097,0.6935274994378097,0.6615907308052987,0.0955339160090733,31,9,1,0.5285312805474095,0.5472809199900062,0.9619285812540209,0.010271646859083192,0.2903225806451613,0.03225806451612903,0.6325818062904144,63.258,2025-03-24,0.7210945209241097,72.109,0.7909090909090909,0.8446438311334135,0.9619285812540209,0.007894736842105263,24.2,20.0,0.0,6.5,9.4,10.9,6,0,0,high,128.9192015487789,37.766126504449204,128.93072555960566,37.774999676469044
